dept_id,sale_date,wm_yr_wk,weekday,store_id,state_id,cat_id,event_name_1,event_type_1,event_name_2,event_type_2,snap_TX,total_units_sold,total_revenue,average_selling_price
HOUSEHOLD_1,2015-10-29,11539,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,677,2207.68,3.26
FOODS_1,2015-10-29,11539,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,250,677.99,2.71
HOUSEHOLD_1,2015-10-29,11539,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,630,2203.15,3.50
FOODS_1,2015-10-29,11539,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,339,1124.60,3.32
HOUSEHOLD_1,2015-10-29,11539,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,700,2530.40,3.61
FOODS_1,2015-10-30,11539,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,287,891.82,3.11
HOUSEHOLD_1,2015-10-30,11539,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,755,2635.82,3.49
FOODS_1,2015-10-30,11539,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,266,939.72,3.53
HOUSEHOLD_1,2015-10-30,11539,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,860,3098.92,3.60
FOODS_1,2015-10-30,11539,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,342,1080.07,3.16
HOUSEHOLD_1,2015-10-30,11539,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,845,3173.51,3.76
FOODS_1,2015-10-31,11540,Saturday,TX_1,TX,FOODS,Halloween,Cultural,NULL,NULL,0,274,845.25,3.08
HOUSEHOLD_1,2015-10-31,11540,Saturday,TX_1,TX,HOUSEHOLD,Halloween,Cultural,NULL,NULL,0,828,2941.67,3.55
FOODS_1,2015-10-31,11540,Saturday,TX_2,TX,FOODS,Halloween,Cultural,NULL,NULL,0,310,997.07,3.22
HOUSEHOLD_1,2015-10-31,11540,Saturday,TX_2,TX,HOUSEHOLD,Halloween,Cultural,NULL,NULL,0,675,2680.73,3.97
FOODS_1,2015-10-31,11540,Saturday,TX_3,TX,FOODS,Halloween,Cultural,NULL,NULL,0,295,899.24,3.05
HOUSEHOLD_1,2015-10-31,11540,Saturday,TX_3,TX,HOUSEHOLD,Halloween,Cultural,NULL,NULL,0,858,2989.03,3.48
FOODS_1,2015-11-01,11540,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,170,559.27,3.29
HOUSEHOLD_1,2015-11-01,11540,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1025,3675.16,3.59
FOODS_1,2015-11-01,11540,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,230,695.12,3.02
HOUSEHOLD_1,2015-11-01,11540,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1029,4084.97,3.97
FOODS_1,2015-11-01,11540,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,258,820.82,3.18
HOUSEHOLD_1,2015-11-01,11540,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1077,3804.25,3.53
FOODS_1,2015-11-02,11540,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,167,557.29,3.34
HOUSEHOLD_1,2015-11-02,11540,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,804,2778.32,3.46
FOODS_1,2015-11-02,11540,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,165,494.36,3.00
HOUSEHOLD_1,2015-11-02,11540,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,863,3364.60,3.90
FOODS_1,2015-11-02,11540,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,210,830.80,3.96
HOUSEHOLD_1,2015-11-02,11540,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,793,3226.42,4.07
FOODS_1,2015-11-03,11540,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,171,600.78,3.51
HOUSEHOLD_1,2015-11-03,11540,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,640,2294.96,3.59
FOODS_1,2015-11-03,11540,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,195,673.59,3.45
HOUSEHOLD_1,2015-11-03,11540,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,753,2661.01,3.53
FOODS_1,2015-11-03,11540,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,282,896.03,3.18
HOUSEHOLD_1,2015-11-03,11540,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1059,3839.70,3.63
FOODS_1,2015-11-04,11540,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,154,566.52,3.68
HOUSEHOLD_1,2015-11-04,11540,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,713,2464.68,3.46
FOODS_1,2015-11-04,11540,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,181,582.40,3.22
HOUSEHOLD_1,2015-11-04,11540,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,680,2575.24,3.79
FOODS_1,2015-11-04,11540,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,211,755.09,3.58
HOUSEHOLD_1,2015-11-04,11540,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,804,2944.94,3.66
FOODS_1,2015-11-05,11540,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,177,607.18,3.43
HOUSEHOLD_1,2015-11-05,11540,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,645,2291.22,3.55
FOODS_1,2015-11-05,11540,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,230,636.79,2.77
HOUSEHOLD_1,2015-11-05,11540,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,751,2727.21,3.63
FOODS_1,2015-11-05,11540,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,214,725.87,3.39
HOUSEHOLD_1,2015-11-05,11540,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,650,2200.86,3.39
FOODS_1,2015-11-06,11540,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,225,743.21,3.30
HOUSEHOLD_1,2015-11-06,11540,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,756,2872.87,3.80
FOODS_1,2015-11-06,11540,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,216,576.90,2.67
HOUSEHOLD_1,2015-11-06,11540,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,902,3310.27,3.67
FOODS_1,2015-11-06,11540,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,250,876.06,3.50
HOUSEHOLD_1,2015-11-06,11540,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,860,3241.50,3.77
FOODS_1,2015-11-07,11541,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,227,686.61,3.02
HOUSEHOLD_1,2015-11-07,11541,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,918,3306.34,3.60
FOODS_1,2015-11-07,11541,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,267,814.38,3.05
HOUSEHOLD_1,2015-11-07,11541,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1062,4101.71,3.86
FOODS_1,2015-11-07,11541,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,258,811.73,3.15
HOUSEHOLD_1,2015-11-07,11541,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1017,3886.03,3.82
FOODS_1,2015-11-08,11541,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,181,567.99,3.14
HOUSEHOLD_1,2015-11-08,11541,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,1008,3604.89,3.58
FOODS_1,2015-11-08,11541,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,246,682.04,2.77
HOUSEHOLD_1,2015-11-08,11541,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,1134,4287.70,3.78
FOODS_1,2015-11-08,11541,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,220,651.62,2.96
HOUSEHOLD_1,2015-11-08,11541,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,899,3319.20,3.69
FOODS_1,2015-11-09,11541,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,144,463.53,3.22
HOUSEHOLD_1,2015-11-09,11541,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,745,2650.65,3.56
FOODS_1,2015-11-09,11541,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,217,747.07,3.44
HOUSEHOLD_1,2015-11-09,11541,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,700,2663.48,3.81
FOODS_1,2015-11-09,11541,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,260,868.43,3.34
HOUSEHOLD_1,2015-11-09,11541,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,792,2897.44,3.66
FOODS_1,2015-11-10,11541,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,144,451.77,3.14
HOUSEHOLD_1,2015-11-10,11541,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,607,2351.72,3.87
FOODS_1,2015-11-10,11541,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,190,664.83,3.50
HOUSEHOLD_1,2015-11-10,11541,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,712,2718.86,3.82
FOODS_1,2015-11-10,11541,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,254,954.19,3.76
HOUSEHOLD_1,2015-11-10,11541,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,737,2486.65,3.37
FOODS_1,2015-11-11,11541,Wednesday,TX_1,TX,FOODS,VeteransDay,National,NULL,NULL,1,155,520.08,3.36
HOUSEHOLD_1,2015-11-11,11541,Wednesday,TX_1,TX,HOUSEHOLD,VeteransDay,National,NULL,NULL,1,602,2074.33,3.45
FOODS_1,2015-11-11,11541,Wednesday,TX_2,TX,FOODS,VeteransDay,National,NULL,NULL,1,197,669.91,3.40
HOUSEHOLD_1,2015-11-11,11541,Wednesday,TX_2,TX,HOUSEHOLD,VeteransDay,National,NULL,NULL,1,664,2399.26,3.61
FOODS_1,2015-11-11,11541,Wednesday,TX_3,TX,FOODS,VeteransDay,National,NULL,NULL,1,200,660.20,3.30
HOUSEHOLD_1,2015-11-11,11541,Wednesday,TX_3,TX,HOUSEHOLD,VeteransDay,National,NULL,NULL,1,607,2112.96,3.48
FOODS_1,2015-11-12,11541,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,182,496.38,2.73
HOUSEHOLD_1,2015-11-12,11541,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,572,1928.79,3.37
FOODS_1,2015-11-12,11541,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,167,454.91,2.72
HOUSEHOLD_1,2015-11-12,11541,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,601,2118.95,3.53
FOODS_1,2015-11-12,11541,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,316,1199.74,3.80
HOUSEHOLD_1,2015-11-12,11541,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,674,2138.26,3.17
FOODS_1,2015-11-13,11541,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,189,742.30,3.93
HOUSEHOLD_1,2015-11-13,11541,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,621,2241.21,3.61
FOODS_1,2015-11-13,11541,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,236,709.75,3.01
HOUSEHOLD_1,2015-11-13,11541,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,699,2403.10,3.44
FOODS_1,2015-11-13,11541,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,274,943.85,3.44
HOUSEHOLD_1,2015-11-13,11541,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,656,2206.40,3.36
FOODS_1,2015-11-14,11542,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,214,667.70,3.12
HOUSEHOLD_1,2015-11-14,11542,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,913,3329.45,3.65
FOODS_1,2015-11-14,11542,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,247,740.55,3.00
HOUSEHOLD_1,2015-11-14,11542,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,831,3530.22,4.25
FOODS_1,2015-11-14,11542,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,294,872.07,2.97
HOUSEHOLD_1,2015-11-14,11542,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,962,3390.66,3.52
FOODS_1,2015-11-15,11542,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,217,668.61,3.08
HOUSEHOLD_1,2015-11-15,11542,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,926,3713.77,4.01
FOODS_1,2015-11-15,11542,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,226,663.36,2.94
HOUSEHOLD_1,2015-11-15,11542,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1008,4253.76,4.22
FOODS_1,2015-11-15,11542,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,309,789.05,2.55
HOUSEHOLD_1,2015-11-15,11542,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1046,4217.30,4.03
FOODS_1,2015-11-16,11542,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,207,622.09,3.01
HOUSEHOLD_1,2015-11-16,11542,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,714,2671.98,3.74
FOODS_1,2015-11-16,11542,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,253,733.35,2.90
HOUSEHOLD_1,2015-11-16,11542,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,829,3339.64,4.03
FOODS_1,2015-11-16,11542,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,254,773.75,3.05
HOUSEHOLD_1,2015-11-16,11542,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,759,2558.55,3.37
FOODS_1,2015-11-17,11542,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,204,648.24,3.18
HOUSEHOLD_1,2015-11-17,11542,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,555,2013.80,3.63
FOODS_1,2015-11-17,11542,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,130,356.12,2.74
HOUSEHOLD_1,2015-11-17,11542,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,490,1788.06,3.65
FOODS_1,2015-11-17,11542,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,220,831.10,3.78
HOUSEHOLD_1,2015-11-17,11542,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,561,2077.18,3.70
FOODS_1,2015-11-18,11542,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,242,727.12,3.00
HOUSEHOLD_1,2015-11-18,11542,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,646,2404.68,3.72
FOODS_1,2015-11-18,11542,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,184,449.97,2.45
HOUSEHOLD_1,2015-11-18,11542,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,734,2893.39,3.94
FOODS_1,2015-11-18,11542,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,287,1076.71,3.75
HOUSEHOLD_1,2015-11-18,11542,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,765,2827.71,3.70
FOODS_1,2015-11-19,11542,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,218,665.23,3.05
HOUSEHOLD_1,2015-11-19,11542,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,620,2428.10,3.92
FOODS_1,2015-11-19,11542,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,229,622.95,2.72
HOUSEHOLD_1,2015-11-19,11542,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,683,2772.81,4.06
FOODS_1,2015-11-19,11542,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,259,761.09,2.94
HOUSEHOLD_1,2015-11-19,11542,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,696,2796.97,4.02
FOODS_1,2015-11-20,11542,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,155,501.85,3.24
HOUSEHOLD_1,2015-11-20,11542,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,771,2696.73,3.50
FOODS_1,2015-11-20,11542,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,236,662.50,2.81
HOUSEHOLD_1,2015-11-20,11542,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,732,2762.31,3.77
FOODS_1,2015-11-20,11542,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,362,1219.15,3.37
HOUSEHOLD_1,2015-11-20,11542,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,714,2724.99,3.82
FOODS_1,2015-11-21,11543,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,301,934.41,3.10
HOUSEHOLD_1,2015-11-21,11543,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,902,3376.88,3.74
FOODS_1,2015-11-21,11543,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,238,588.67,2.47
HOUSEHOLD_1,2015-11-21,11543,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,1040,4062.84,3.91
FOODS_1,2015-11-21,11543,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,310,855.53,2.76
HOUSEHOLD_1,2015-11-21,11543,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,945,3560.08,3.77
FOODS_1,2015-11-22,11543,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,196,583.55,2.98
HOUSEHOLD_1,2015-11-22,11543,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,930,3564.98,3.83
FOODS_1,2015-11-22,11543,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,282,678.79,2.41
HOUSEHOLD_1,2015-11-22,11543,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,861,3590.50,4.17
FOODS_1,2015-11-22,11543,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,249,800.96,3.22
HOUSEHOLD_1,2015-11-22,11543,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,853,3393.21,3.98
FOODS_1,2015-11-23,11543,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,171,623.39,3.65
HOUSEHOLD_1,2015-11-23,11543,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,780,2794.63,3.58
FOODS_1,2015-11-23,11543,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,235,651.91,2.77
HOUSEHOLD_1,2015-11-23,11543,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,747,2710.06,3.63
FOODS_1,2015-11-23,11543,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,243,847.31,3.49
HOUSEHOLD_1,2015-11-23,11543,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,666,2550.64,3.83
FOODS_1,2015-11-24,11543,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,145,518.97,3.58
HOUSEHOLD_1,2015-11-24,11543,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,694,2473.39,3.56
FOODS_1,2015-11-24,11543,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,208,568.93,2.74
HOUSEHOLD_1,2015-11-24,11543,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,741,2721.42,3.67
FOODS_1,2015-11-24,11543,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,269,936.56,3.48
HOUSEHOLD_1,2015-11-24,11543,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,650,2506.59,3.86
FOODS_1,2015-11-25,11543,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,238,847.65,3.56
HOUSEHOLD_1,2015-11-25,11543,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,798,2797.92,3.51
FOODS_1,2015-11-25,11543,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,313,851.47,2.72
HOUSEHOLD_1,2015-11-25,11543,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,810,3122.01,3.85
FOODS_1,2015-11-25,11543,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,297,1079.15,3.63
HOUSEHOLD_1,2015-11-25,11543,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,642,2576.79,4.01
FOODS_1,2015-11-26,11543,Thursday,TX_1,TX,FOODS,Thanksgiving,National,NULL,NULL,0,168,641.82,3.82
HOUSEHOLD_1,2015-11-26,11543,Thursday,TX_1,TX,HOUSEHOLD,Thanksgiving,National,NULL,NULL,0,671,2388.42,3.56
FOODS_1,2015-11-26,11543,Thursday,TX_2,TX,FOODS,Thanksgiving,National,NULL,NULL,0,189,551.32,2.92
HOUSEHOLD_1,2015-11-26,11543,Thursday,TX_2,TX,HOUSEHOLD,Thanksgiving,National,NULL,NULL,0,516,2152.18,4.17
FOODS_1,2015-11-26,11543,Thursday,TX_3,TX,FOODS,Thanksgiving,National,NULL,NULL,0,149,543.98,3.65
HOUSEHOLD_1,2015-11-26,11543,Thursday,TX_3,TX,HOUSEHOLD,Thanksgiving,National,NULL,NULL,0,352,1319.34,3.75
FOODS_1,2015-11-27,11543,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,134,465.18,3.47
HOUSEHOLD_1,2015-11-27,11543,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,627,2182.34,3.48
FOODS_1,2015-11-27,11543,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,275,759.53,2.76
HOUSEHOLD_1,2015-11-27,11543,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,663,2696.49,4.07
FOODS_1,2015-11-27,11543,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,297,764.53,2.57
HOUSEHOLD_1,2015-11-27,11543,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,599,2500.47,4.17
FOODS_1,2015-11-28,11544,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,144,347.55,2.41
HOUSEHOLD_1,2015-11-28,11544,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,712,2797.80,3.93
FOODS_1,2015-11-28,11544,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,224,492.86,2.20
HOUSEHOLD_1,2015-11-28,11544,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,718,3238.00,4.51
FOODS_1,2015-11-28,11544,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,342,1027.10,3.00
HOUSEHOLD_1,2015-11-28,11544,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,726,2779.83,3.83
FOODS_1,2015-11-29,11544,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,129,359.78,2.79
HOUSEHOLD_1,2015-11-29,11544,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,873,3442.14,3.94
FOODS_1,2015-11-29,11544,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,171,333.90,1.95
HOUSEHOLD_1,2015-11-29,11544,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,697,3288.00,4.72
FOODS_1,2015-11-29,11544,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,257,816.91,3.18
HOUSEHOLD_1,2015-11-29,11544,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,700,2915.94,4.17
FOODS_1,2015-11-30,11544,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,128,402.45,3.14
HOUSEHOLD_1,2015-11-30,11544,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,743,2712.45,3.65
FOODS_1,2015-11-30,11544,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,156,346.90,2.22
HOUSEHOLD_1,2015-11-30,11544,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,634,2711.40,4.28
FOODS_1,2015-11-30,11544,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,249,762.61,3.06
HOUSEHOLD_1,2015-11-30,11544,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,789,2959.76,3.75
FOODS_1,2015-12-01,11544,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,174,613.04,3.52
HOUSEHOLD_1,2015-12-01,11544,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,768,2938.76,3.83
FOODS_1,2015-12-01,11544,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,208,518.46,2.49
HOUSEHOLD_1,2015-12-01,11544,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,638,2620.85,4.11
FOODS_1,2015-12-01,11544,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,302,1020.25,3.38
